Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937276.8815026,38608,1678937276,880427122,,2,/imu_driver,Current time 1678937276 877530097,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.906905,38609,1678937276,905395746,,2,/imu_driver,Current time 1678937276 902538776,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9327817,38610,1678937276,930910348,,2,/imu_driver,Current time 1678937276 927659273,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9569173,38611,1678937276,955176591,,2,/imu_driver,Current time 1678937276 952442646,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.9825516,38612,1678937276,980865955,,2,/imu_driver,Current time 1678937276 977445840,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.0069108,38613,1678937277,5189418,,2,/imu_driver,Current time 1678937277 2350091,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.0320678,38614,1678937277,30892372,,2,/imu_driver,Current time 1678937277 27567625,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.057226,38615,1678937277,55496931,,2,/imu_driver,Current time 1678937277 52689313,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.0810928,38616,1678937277,80309867,,2,/imu_driver,Current time 1678937277 77383279,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.10682,38617,1678937277,105156660,,2,/imu_driver,Current time 1678937277 102292776,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.1310992,38618,1678937277,130140304,,2,/imu_driver,Current time 1678937277 127354621,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.1561859,38619,1678937277,155078411,,2,/imu_driver,Current time 1678937277 152359962,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.1812575,38620,1678937277,180184364,,2,/imu_driver,Current time 1678937277 177387714,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2068298,38621,1678937277,205108404,,2,/imu_driver,Current time 1678937277 202225923,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.231021,38622,1678937277,230110883,,2,/imu_driver,Current time 1678937277 227313041,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2569952,38623,1678937277,255951166,,2,/imu_driver,Current time 1678937277 253091812,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.2819128,38624,1678937277,280208826,,2,/imu_driver,Current time 1678937277 277349710,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.3068235,38625,1678937277,305153369,,2,/imu_driver,Current time 1678937277 302317619,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.3314705,38626,1678937277,330379724,,2,/imu_driver,Current time 1678937277 327550411,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.357189,38627,1678937277,355631589,,2,/imu_driver,Current time 1678937277 352757692,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.381918,38628,1678937277,380114793,,2,/imu_driver,Current time 1678937277 377270460,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937277.4068105,38629,1678937277,405804872,,2,/imu_driver,Current time 1678937277 402907848,imu_driver.py,driver,56,"['/imu', '/rosout']"
