Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675702186.1072276,227,60586,0,GPS1_Frame,42.339165,71.084904,11.2,9.0,671750.4400911061,4689539.585425207,1675702186.0,42,T
1675702187.1123283,228,60587,0,GPS1_Frame,42.339165,71.084904,11.3,9.0,671750.4400911061,4689539.585425207,1675702187.0,42,T
1675702188.1131806,229,60588,0,GPS1_Frame,42.339165,71.084903,11.4,9.0,671750.3577095693,4689539.583405281,1675702188.0,42,T
1675702189.122087,230,60589,0,GPS1_Frame,42.339165,71.084903,11.3,9.0,671750.3577095693,4689539.583405281,1675702189.0,42,T
1675702190.1101303,231,60590,0,GPS1_Frame,42.339165,71.084903,11.3,9.0,671750.3577095693,4689539.583405281,1675702190.0,42,T
1675702191.114191,232,60591,0,GPS1_Frame,42.339165,71.084903,11.3,9.0,671750.3577095693,4689539.583405281,1675702191.0,42,T
1675702192.1130588,233,60592,0,GPS1_Frame,42.339165,71.084903,11.2,9.0,671750.3577095693,4689539.583405281,1675702192.0,42,T
1675702193.1129668,234,60593,0,GPS1_Frame,42.339165,71.084903,11.2,9.0,671750.3577095693,4689539.583405281,1675702193.0,42,T
1675702194.1132867,235,60594,0,GPS1_Frame,42.339165,71.084903,11.2,9.0,671750.3577095693,4689539.583405281,1675702194.0,42,T
1675702195.1155038,236,60595,0,GPS1_Frame,42.339164,71.084904,11.0,9.0,671750.4428137717,4689539.4743828215,1675702195.0,42,T
1675702196.1134644,237,60596,0,GPS1_Frame,42.339164,71.084904,10.9,9.0,671750.4428137717,4689539.4743828215,1675702196.0,42,T
1675702197.1093843,238,60597,0,GPS1_Frame,42.339163,71.084905,10.7,9.0,671750.5279179765,4689539.365360363,1675702197.0,42,T
1675702198.1147594,239,60598,0,GPS1_Frame,42.339163,71.084906,10.5,9.0,671750.610299516,4689539.36738029,1675702198.0,42,T
1675702199.113944,240,60599,0,GPS1_Frame,42.339163,71.084907,10.3,9.0,671750.6926810555,4689539.369400218,1675702199.0,42,T
1675702200.1141925,241,60600,0,GPS1_Frame,42.339162,71.084908,10.2,9.0,671750.7777852635,4689539.260377762,1675702200.0,42,T
1675702201.1143527,242,60601,0,GPS1_Frame,42.339162,71.084908,10.3,9.0,671750.7777852635,4689539.260377762,1675702201.0,42,T
1675702202.115615,243,60602,0,GPS1_Frame,42.339163,71.084909,10.4,9.0,671750.8574441347,4689539.3734400775,1675702202.0,42,T
1675702203.115089,244,60603,0,GPS1_Frame,42.339163,71.08491,10.5,9.0,671750.9398256721,4689539.375460008,1675702203.0,42,T
1675702204.113354,245,60604,0,GPS1_Frame,42.339163,71.08491,10.5,9.0,671750.9398256721,4689539.375460008,1675702204.0,42,T
1675702205.1146767,246,60605,0,GPS1_Frame,42.339164,71.084911,10.5,9.0,671751.0194845393,4689539.488522326,1675702205.0,42,T
1675702206.1129622,247,60606,0,GPS1_Frame,42.339165,71.084912,10.3,9.0,671751.0991433994,4689539.601584643,1675702206.0,42,T
1675702207.1130667,248,60607,0,GPS1_Frame,42.339165,71.084913,10.0,9.0,671751.1815249363,4689539.6036045775,1675702207.0,42,T
1675702208.1119938,249,60608,0,GPS1_Frame,42.339166,71.084915,9.7,9.0,671751.3435653283,4689539.718686833,1675702208.0,42,T
1675702209.115028,250,60609,0,GPS1_Frame,42.339166,71.084915,9.5,9.0,671751.3435653283,4689539.718686833,1675702209.0,42,T
1675702210.1139388,251,60610,0,GPS1_Frame,42.339167,71.084916,9.4,9.0,671751.4232241849,4689539.831749156,1675702210.0,42,T
1675702211.112575,252,60611,0,GPS1_Frame,42.339168,71.084917,9.5,9.0,671751.5028830345,4689539.944811479,1675702211.0,42,T
1675702212.1142774,253,60612,0,GPS1_Frame,42.339168,71.084917,9.5,9.0,671751.5028830345,4689539.944811479,1675702212.0,42,T
1675702213.1132324,254,60613,0,GPS1_Frame,42.339169,71.084917,9.5,9.0,671751.5001603519,4689540.055853864,1675702213.0,42,T
1675702214.114791,255,60614,0,GPS1_Frame,42.33917,71.084918,9.4,9.0,671751.5798191995,4689540.168916189,1675702214.0,42,T
1675702215.1118507,256,60615,0,GPS1_Frame,42.33917,71.084918,9.5,9.0,671751.5798191995,4689540.168916189,1675702215.0,42,T
1675702216.1147943,257,60616,0,GPS1_Frame,42.339171,71.084918,9.5,9.0,671751.5770965156,4689540.279958572,1675702216.0,42,T
1675702217.115009,258,60617,0,GPS1_Frame,42.339171,71.084918,9.6,9.0,671751.5770965156,4689540.279958572,1675702217.0,42,T
1675702218.1146455,259,60618,0,GPS1_Frame,42.339171,71.084918,9.7,9.0,671751.5770965156,4689540.279958572,1675702218.0,42,T
1675702219.1133819,260,60619,0,GPS1_Frame,42.339172,71.084918,9.8,9.0,671751.5743738315,4689540.391000957,1675702219.0,42,T
1675702220.1140857,261,60620,0,GPS1_Frame,42.339172,71.084918,9.9,9.0,671751.5743738315,4689540.391000957,1675702220.0,42,T
1675702221.111349,262,60621,0,GPS1_Frame,42.339173,71.084918,9.9,9.0,671751.5716511472,4689540.502043345,1675702221.0,42,T
1675702222.112941,263,60622,0,GPS1_Frame,42.339174,71.084918,9.8,9.0,671751.568928463,4689540.613085729,1675702222.0,42,T
