Time,Vectornav.seq,Vectornav.stamp.secs,Vectornav.stamp.nsecs,Vectornav.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance
1677822765.4920437,0,1677822765,487263441,imu1_frame,0,0,0,,-0.46790158323846376,-0.6932287893547147,-0.24407539267327644,0.49084534907048016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.254594,-3.155766,-5.950576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-29.131,-88.192,-17.343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0726,0.1778,0.4075,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822765.604174,0,1677822765,595922231,imu1_frame,0,0,0,,-0.2905856709178732,-0.569463300174164,-0.14898946881288477,0.7543697076333419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.045966,-0.777785,-9.871789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-30.235,-16.591,-40.124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0867,0.1746,0.4113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822765.6867852,0,1677822765,684489488,imu1_frame,0,0,0,,0.3514229340692294,0.46182368230987836,0.16908519965579383,0.7966373096493027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.907495,1.172046,-8.980606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-25.932,-4.421,-17.739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0792,0.1758,0.4121,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822765.7858207,0,1677822765,783488988,imu1_frame,0,0,0,,-0.4794058523365413,-0.34242802750789525,0.716147245204561,0.37422746813728774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.302447,1.863729,-9.680041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-18.987,24.122,-6.436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0631,0.1598,0.4096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822765.9029725,0,1677822765,894550800,imu1_frame,0,0,0,,0.256884454585424,-0.22018184268709554,-0.870204284333984,-0.35815476636510535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.95953,0.749838,-5.359174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.582,47.206,-5.029,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0508,0.137,0.4094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822765.9917405,0,1677822765,987046241,imu1_frame,0,0,0,,-0.4072541203674557,-0.6241454829260333,0.41381955407724386,-0.5228191601788037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.966496,0.325379,-3.626658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.771,33.51,-5.144,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0499,0.1524,0.4125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.0867703,0,1677822766,84037542,imu1_frame,0,0,0,,-0.061684347501872544,0.766350618505961,0.18866104237844844,0.6109900014545874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.362648,0.141564,-2.004214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.527,29.058,-8.128,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.049,0.1659,0.4123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.1925821,0,1677822766,187587261,imu1_frame,0,0,0,,0.7806582545386401,-0.030177790845490354,-0.5282208523278613,0.3326330135846371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.002853,0.30755,-1.152602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.321,19.037,-4.809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0453,0.1824,0.4055,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.292146,0,1677822766,287386417,imu1_frame,0,0,0,,0.25643789979024767,-0.09368079111252917,-0.9613895923755722,-0.03454800427852037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.285828,0.30238,-0.975498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.427,15.018,-4.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0425,0.1882,0.4119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.3876052,0,1677822766,384554862,imu1_frame,0,0,0,,0.6869576232787311,0.3930647100303074,-0.41958482913317274,-0.4444523919491416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.254722,0.099059,-0.540533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.626,16.291,-4.082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0359,0.1798,0.4118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.487889,0,1677822766,484695911,imu1_frame,0,0,0,,0.7343471423544997,0.33403041619963136,-0.3316498322011312,-0.48904636218894687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344532,-0.017105,0.087222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.077,9.745,-4.196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0368,0.1874,0.4085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.5858908,0,1677822766,583587646,imu1_frame,0,0,0,,0.4278331969539937,0.21957166967806718,-0.5528265864940356,-0.6805364080813483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.347573,0.055917,0.094884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.919,3.445,-5.913,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0368,0.1893,0.4095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.6980252,0,1677822766,690988779,imu1_frame,0,0,0,,0.4255833783883587,0.26345026170948915,-0.45997140801432895,-0.7334160152696888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.101208,0.175784,-0.066973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.583,3.997,-6.139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.034,0.1856,0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.7872303,0,1677822766,784400701,imu1_frame,0,0,0,,0.37221230531449057,0.421327555493123,-0.3957195052099871,-0.7261867280190576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.103308,0.195143,0.082901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.813,2.982,-5.057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0349,0.1942,0.4116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.889387,0,1677822766,887012720,imu1_frame,0,0,0,,0.09337578892011048,0.42310597857991844,-0.5399735582834535,-0.721589113892513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.278841,0.07776,0.205292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.434,2.135,-5.229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0331,0.1837,0.4149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822766.9986029,0,1677822766,991170883,imu1_frame,0,0,0,,-0.2735077783638433,0.13685874815627908,-0.7798169092763144,-0.5462131143009175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38932,0.084542,0.123541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.296,-0.364,-6.724,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0349,0.1913,0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.0975876,0,1677822767,90263366,imu1_frame,0,0,0,,-0.4237166460713937,0.008255283633327337,-0.7705263341370601,-0.47611471573082687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.316483,0.095377,-0.138835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.641,-1.132,-6.641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0331,0.1943,0.4083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.186744,0,1677822767,184308290,imu1_frame,0,0,0,,-0.3991866488318673,0.1851774091138103,-0.6160846917848585,-0.6532985528046392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.195591,-0.00445,-0.17223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.98,2.11,-4.03,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0312,0.1962,0.4071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.2947083,0,1677822767,289096117,imu1_frame,0,0,0,,-0.4539743576951981,0.05599459034445525,-0.6091376556669091,-0.6478604825547017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.295281,-0.182336,0.086509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.811,2.229,-3.329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0312,0.1991,0.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.3948545,0,1677822767,389069795,imu1_frame,0,0,0,,-0.5604260924019243,-0.42432305498038575,-0.5671602617743884,-0.4291873453763865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.454579,-0.289128,0.122741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.258,0.073,-4.311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0349,0.2009,0.4061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.4938483,0,1677822767,488327741,imu1_frame,0,0,0,,-0.5295083267699484,-0.7722962114947107,-0.20978240307935947,-0.28137312762674366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.446395,-0.381864,0.097965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.755,-0.182,-2.611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0406,0.2018,0.4041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.8859725,0,1677822767,883458852,imu1_frame,0,0,0,,-0.13111370714946674,-0.21865671464140807,-0.6076848397245614,0.7521419895928452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020101,-0.090751,0.222556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.491,1.537,-5.959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0651,0.2136,0.4091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822767.986345,0,1677822767,983829736,imu1_frame,0,0,0,,0.11873512789109503,-0.21394817946288353,-0.41051647478620423,0.8784101375999201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.050541,-0.194278,0.148446,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.291,0.67,-6.553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0688,0.2107,0.4027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.0862026,0,1677822768,83539485,imu1_frame,0,0,0,,0.3918613791757757,-0.11894480687255062,-0.29275328917196397,0.8640557297463556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.185077,-0.211052,0.138798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.853,1.153,-6.408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0698,0.2106,0.4027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.1858265,0,1677822768,183464765,imu1_frame,0,0,0,,0.6253006408966751,0.06603590422473017,-0.23295746142227558,0.7418687141368872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.176209,-0.336038,0.22248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.445,1.178,-4.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0717,0.2164,0.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.2859077,0,1677822768,283394575,imu1_frame,0,0,0,,0.6905768514393045,0.3672048246967999,-0.3138039997507868,0.5383226529842281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114062,-0.495216,0.245701,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.206,-1.696,-3.591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0754,0.2114,0.3996,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.3863652,0,1677822768,383935928,imu1_frame,0,0,0,,0.450450481592953,0.4539589316316063,-0.6501391199872047,0.4102862131327721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.134338,-0.61839,-0.031483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.103,-1.202,-4.706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.083,0.217,0.4053,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.4989815,0,1677822768,493928432,imu1_frame,0,0,0,,0.09111918956375999,0.39591911319148265,-0.8994553141721913,0.16101393390113147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.241722,-0.709417,-0.125613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.471,-0.006,-5.573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0849,0.2151,0.4065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.6006985,0,1677822768,592988967,imu1_frame,0,0,0,,-0.30009599614719,0.27787310131477866,-0.9037742167707812,-0.12617883246604195,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.340561,-0.671155,-0.187476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.128,-0.4,-5.223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0914,0.2149,0.4001,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.6977081,0,1677822768,690685987,imu1_frame,0,0,0,,-0.6865455907897419,0.2989013061817706,-0.5929621053453152,-0.2961572260716371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.229858,-0.742533,-0.248548,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.603,-0.176,-4.795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.0952,0.2215,0.398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.7865677,0,1677822768,784237146,imu1_frame,0,0,0,,-0.8325127036606725,0.45356539857761125,0.030738565555232647,-0.3166325441964811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005397,-0.892415,-0.258022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.077,0.684,-4.188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.099,0.2205,0.4014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.8970697,0,1677822768,890549182,imu1_frame,0,0,0,,-0.7369806655233873,0.19337590527504084,0.6475209978644748,0.013483887731606192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.083894,-1.218269,-0.130577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.611,0.583,-3.047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1103,0.2211,0.4007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822768.9902074,0,1677822768,987910747,imu1_frame,0,0,0,,-0.25698156557513674,-0.4515605977409418,0.5415986942073411,0.6608512358733227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.146553,-1.64878,-0.30099,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.767,-0.375,-5.946,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1225,0.2179,0.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.102246,0,1677822769,95500946,imu1_frame,0,0,0,,0.2766209027014623,-0.7622103821640035,-0.3963253172421001,0.4306302966849646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.085783,-1.658904,-0.317276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.617,2.288,-7.787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1329,0.2206,0.396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.1962154,0,1677822769,189776659,imu1_frame,0,0,0,,0.6864410926229414,-0.16598569569072058,-0.5987287002625441,-0.37785092121975083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.391331,-1.603124,-0.099212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.015,2.623,-8.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1423,0.2203,0.3963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.2965767,0,1677822769,289742231,imu1_frame,0,0,0,,0.7350125834964079,0.3712507242904823,0.44893654152296997,-0.34696596879394814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.750207,-1.75357,-0.230736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.026,2.772,-10.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1564,0.2132,0.3957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.3894696,0,1677822769,385669469,imu1_frame,0,0,0,,-0.28021861404746107,0.11227182269775254,0.9450692860088813,-0.12536590769466588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.628852,-1.646407,-0.204579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.254,4.484,-16.031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1686,0.2139,0.3961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.4865005,0,1677822769,484193801,imu1_frame,0,0,0,,-0.6913269323256908,0.07406064856868122,0.35395994211392634,0.6255353326179441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.780462,-1.238943,0.05439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.521,2.007,-15.13,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1799,0.2261,0.3898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.5919247,0,1677822769,586869239,imu1_frame,0,0,0,,-0.2128689731563305,-0.5034363599310169,0.06435155006054516,0.8349236550557078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.290349,-0.977127,0.02413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.993,-0.03,-15.284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1884,0.2239,0.3868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.687061,0,1677822769,684470891,imu1_frame,0,0,0,,0.10430996959558919,-0.8528405321000959,-0.09212831066417847,0.5032840464631848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.247294,-0.750975,-0.090439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.725,0.442,-14.848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1931,0.2257,0.388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.7860134,0,1677822769,783625125,imu1_frame,0,0,0,,0.2253481942623585,-0.9741065792499328,-0.005175547121538209,0.017543583347804634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427121,-0.60755,0.016081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.485,0.775,-14.493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.1987,0.2265,0.3795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1677822769.9005218,0,1677822769,894593238,imu1_frame,0,0,0,,0.14521592942850708,-0.8989099055601802,0.18895202054647375,-0.3676553405805605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.340668,-0.381683,0.075631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.914,0.239,-12.909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,imu1_frame,0.2025,0.2322,0.3806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
